frame_id,worker_id,x,y,vx,vy,vehicle_v,vehicle_dir
866,0,180.6818,11.7868,0.0000,0.0000,2.0,0.0
867,0,180.8818,11.7868,0.0000,0.0000,2.0,0.0
868,0,181.0818,11.7868,0.0000,0.0000,2.0,0.0
869,0,181.2818,11.7868,0.0000,0.0000,2.0,0.0
870,0,181.4818,11.7868,0.0000,0.0000,2.0,0.0
871,0,181.6818,11.7868,0.0000,0.0000,2.0,0.0
872,0,181.8818,11.7868,0.0000,0.0000,2.0,0.0
873,0,182.0818,11.7868,0.0000,0.0000,2.0,0.0
874,0,182.2818,11.7868,0.0000,0.0000,2.0,0.0
875,0,182.4818,11.7868,0.0000,0.0000,2.0,0.0
876,0,182.6818,11.7868,0.0000,0.0000,2.0,0.0
877,0,182.8818,11.7868,0.0000,0.0000,2.0,0.0
878,0,183.0818,11.7868,0.0000,0.0000,2.0,0.0
879,0,183.2818,11.7868,0.0000,0.0000,2.0,0.0
880,0,183.4818,11.7868,0.0000,0.0000,2.0,0.0
881,0,183.6818,11.7868,0.0000,0.0000,2.0,0.0
882,0,183.8818,11.7868,0.0000,0.0000,2.0,0.0
883,0,184.0818,11.7868,0.0000,0.0000,2.0,0.0
884,0,184.2818,11.7868,0.0000,0.0000,2.0,0.0
885,0,184.4818,11.7868,0.0000,0.0000,2.0,0.0
886,0,184.6818,11.7868,0.0000,0.0000,2.0,0.0
887,0,184.8818,11.7868,0.0000,0.0000,2.0,0.0
888,0,185.0818,11.7868,0.0000,0.0000,2.0,0.0
889,0,185.2818,11.7868,0.0000,0.0000,2.0,0.0
890,0,185.4818,11.7868,0.0000,0.0000,2.0,0.0
891,0,185.6818,11.7868,0.0000,0.0000,2.0,0.0
892,0,185.8818,11.7868,0.0000,0.0000,2.0,0.0
893,0,186.0818,11.7868,0.0000,0.0000,2.0,0.0
894,0,186.2818,11.7868,0.0000,0.0000,2.0,0.0
895,0,186.4818,11.7868,0.0000,0.0000,2.0,0.0
896,0,186.6818,11.7868,0.0000,0.0000,2.0,0.0
897,0,186.8818,11.7868,0.0000,0.0000,2.0,0.0
898,0,187.0818,11.7868,0.0000,0.0000,2.0,0.0
899,0,187.2818,11.7868,0.0000,0.0000,2.0,0.0
900,0,187.4818,11.7868,0.0000,0.0000,2.0,0.0
901,0,187.6818,11.7868,0.0000,0.0000,2.0,0.0
902,0,187.8818,11.7868,-0.1223,-1.5641,2.0,0.0
903,0,188.0573,11.4739,-0.2446,-2.0000,2.0,0.0
904,0,188.2329,11.1611,-0.2446,-2.0000,2.0,0.0
905,0,188.4084,10.8483,-0.2446,-2.0000,2.0,0.0
906,0,188.5840,10.5355,-0.2446,-2.0000,2.0,0.0
907,0,188.7595,10.2227,-0.1223,-1.5641,2.0,0.0
908,0,188.9595,10.2227,0.0000,0.0000,2.0,0.0
909,0,189.1595,10.2227,0.0000,0.0000,2.0,0.0
910,0,189.3595,10.2227,0.0000,0.0000,2.0,0.0
911,0,189.5595,10.2227,0.0000,0.0000,2.0,0.0
912,0,189.7595,10.2227,0.0000,0.0000,2.0,0.0
913,0,189.9595,10.2227,0.0000,0.0000,2.0,0.0
914,0,190.1595,10.2227,0.0000,0.0000,2.0,0.0
915,0,190.3595,10.2227,0.0000,0.0000,2.0,0.0
916,0,190.5595,10.2227,0.0000,0.0000,2.0,0.0
917,0,190.7595,10.2227,0.0000,0.0000,2.0,0.0
918,0,190.9595,10.2227,0.0000,0.0000,2.0,0.0
919,0,191.1595,10.2227,0.9147,-0.4946,2.0,0.0
920,0,191.5424,10.1238,1.8294,-0.9891,2.0,0.0
921,0,191.9254,10.0248,1.8294,-0.9891,2.0,0.0
922,0,192.3083,9.9259,1.8294,-0.9891,2.0,0.0
923,0,192.6913,9.8270,1.8294,-0.9891,2.0,0.0
924,0,193.0742,9.7281,0.9147,-0.4946,2.0,0.0
925,0,193.2742,9.7281,0.0000,0.0000,2.0,0.0
926,0,193.4742,9.7281,0.0000,0.0000,2.0,0.0
927,0,193.6742,9.7281,0.0000,0.0000,2.0,0.0
928,0,193.8742,9.7281,0.0000,0.0000,2.0,0.0
929,0,194.0742,9.7281,0.0000,0.0000,2.0,0.0
930,0,194.2742,9.7281,0.0000,0.0000,2.0,0.0
931,0,194.4742,9.7281,0.0000,0.0000,2.0,0.0
932,0,194.6742,9.7281,0.0000,0.0000,2.0,0.0
933,0,194.8742,9.7281,0.0000,0.0000,2.0,0.0
934,0,195.0742,9.7281,0.0000,0.0000,2.0,0.0
935,0,195.2742,9.7281,0.0000,0.0000,2.0,0.0
936,0,195.4742,9.7281,0.0000,0.0000,2.0,0.0
937,0,195.6742,9.7281,0.0000,0.0000,2.0,0.0
938,0,195.8742,9.7281,0.0000,0.0000,2.0,0.0
939,0,196.0742,9.7281,0.0000,0.0000,2.0,0.0
940,0,196.2742,9.7281,0.0000,0.0000,2.0,0.0
941,0,196.4742,9.7281,0.0000,0.0000,2.0,0.0
942,0,196.6742,9.7281,0.0000,0.0000,2.0,0.0
943,0,196.8742,9.7281,0.0000,0.0000,2.0,0.0
944,0,197.0742,9.7281,0.0000,0.0000,2.0,0.0
945,0,197.2742,9.7281,0.0000,0.0000,2.0,0.0
946,0,197.4742,9.7281,0.0000,0.0000,2.0,0.0
947,0,197.6742,9.7281,0.0000,0.0000,2.0,0.0
948,0,197.8742,9.7281,0.0000,0.0000,2.0,0.0
949,0,198.0742,9.7281,0.0000,0.0000,2.0,0.0
950,0,198.2742,9.7281,0.0000,0.0000,2.0,0.0
951,0,198.4742,9.7281,0.0000,0.0000,2.0,0.0
952,0,198.6742,9.7281,0.0000,0.0000,2.0,0.0
953,0,198.8742,9.7281,0.0000,0.0000,2.0,0.0
954,0,199.0742,9.7281,0.0000,0.0000,2.0,0.0
955,0,199.2742,9.7281,0.0000,0.0000,2.0,0.0
956,0,199.4742,9.7281,0.0000,0.0000,2.0,0.0
957,0,199.6742,9.7281,0.0000,0.0000,2.0,0.0
958,0,199.8742,9.7281,0.0000,0.0000,2.0,0.0
959,0,200.0742,9.7281,0.0000,0.0000,2.0,0.0
960,0,200.2742,9.7281,0.0000,0.0000,2.0,0.0
961,0,200.4742,9.7281,0.0000,0.0000,2.0,0.0
962,0,200.6742,9.7281,0.0000,0.0000,2.0,0.0
963,0,200.8742,9.7281,0.0000,0.0000,2.0,0.0
964,0,201.0742,9.7281,0.0000,0.0000,2.0,0.0
965,0,201.2742,9.7281,0.0000,0.0000,2.0,0.0
966,0,201.4742,9.7281,0.0000,0.0000,2.0,0.0
967,0,201.6742,9.7281,0.0000,0.0000,2.0,0.0
968,0,201.8742,9.7281,0.0000,0.0000,2.0,0.0
969,0,202.0742,9.7281,0.0000,0.0000,2.0,0.0
970,0,202.2742,9.7281,0.0000,0.0000,2.0,0.0
971,0,202.4742,9.7281,0.0000,0.0000,2.0,0.0
972,0,202.6742,9.7281,0.0000,0.0000,2.0,0.0
973,0,202.8742,9.7281,0.0000,0.0000,2.0,0.0
974,0,203.0742,9.7281,0.0000,0.0000,2.0,0.0
975,0,203.2742,9.7281,0.0000,0.0000,2.0,0.0
976,0,203.4742,9.7281,0.0000,0.0000,2.0,0.0
977,0,203.6742,9.7281,0.0000,0.0000,2.0,0.0
978,0,203.8742,9.7281,0.0000,0.0000,2.0,0.0
979,0,204.0742,9.7281,0.0000,0.0000,2.0,0.0
980,0,204.2742,9.7281,0.0000,0.0000,2.0,0.0
981,0,204.4742,9.7281,0.0000,0.0000,2.0,0.0
982,0,204.6742,9.7281,0.0000,0.0000,2.0,0.0
983,0,204.8742,9.7281,0.0000,0.0000,2.0,0.0
984,0,205.0742,9.7281,0.0000,0.0000,2.0,0.0
985,0,205.2742,9.7281,0.0000,0.0000,2.0,0.0
986,0,205.4742,9.7281,0.0000,0.0000,2.0,0.0
987,0,205.6742,9.7281,0.0000,0.0000,2.0,0.0
988,0,205.8742,9.7281,0.0000,0.0000,2.0,0.0
989,0,206.0742,9.7281,0.0000,0.0000,2.0,0.0
990,0,206.2742,9.7281,0.0000,0.0000,2.0,0.0
991,0,206.4742,9.7281,0.0000,0.0000,2.0,0.0
992,0,206.6742,9.7281,0.0000,0.0000,2.0,0.0
993,0,206.8742,9.7281,0.0000,0.0000,2.0,0.0
994,0,207.0742,9.7281,0.0000,0.0000,2.0,0.0
995,0,207.2742,9.7281,0.0000,0.0000,2.0,0.0
996,0,207.4742,9.7281,0.0000,0.0000,2.0,0.0
997,0,207.6742,9.7281,0.0000,0.0000,2.0,0.0
998,0,207.8742,9.7281,0.0000,0.0000,2.0,0.0
999,0,208.0742,9.7281,0.0000,0.0000,2.0,0.0
1000,0,208.2742,9.7281,0.0000,0.0000,2.0,0.0
1001,0,208.4742,9.7281,0.0000,0.0000,2.0,0.0
1002,0,208.6742,9.7281,0.0000,0.0000,2.0,0.0
1003,0,208.8742,9.7281,0.0000,0.0000,2.0,0.0
1004,0,209.0742,9.7281,0.0000,0.0000,2.0,0.0
1005,0,209.2742,9.7281,0.0000,0.0000,2.0,0.0
1006,0,209.4742,9.7281,0.0000,0.0000,2.0,0.0
1007,0,209.6742,9.7281,0.0000,0.0000,2.0,0.0
1008,0,209.8742,9.7281,0.0000,0.0000,2.0,0.0
1009,0,210.0742,9.7281,0.0000,0.0000,2.0,0.0
1010,0,210.2742,9.7281,0.0000,0.0000,2.0,0.0
1011,0,210.4742,9.7281,0.0000,0.0000,2.0,0.0
1012,0,210.6742,9.7281,0.0000,0.0000,2.0,0.0
1013,0,210.8742,9.7281,0.0000,0.0000,2.0,0.0
1014,0,211.0742,9.7281,0.0000,0.0000,2.0,0.0
1015,0,211.2742,9.7281,0.0000,0.0000,2.0,0.0
1016,0,211.4742,9.7281,0.0000,0.0000,2.0,0.0
1017,0,211.6742,9.7281,0.0000,0.0000,2.0,0.0
1018,0,211.8742,9.7281,0.0000,0.0000,2.0,0.0
1019,0,212.0742,9.7281,0.0000,0.0000,2.0,0.0
1020,0,212.2742,9.7281,0.0000,0.0000,2.0,0.0
1021,0,212.4742,9.7281,0.0000,0.0000,2.0,0.0
1022,0,212.6742,9.7281,0.0000,0.0000,2.0,0.0
1023,0,212.8742,9.7281,0.0000,0.0000,2.0,0.0
1024,0,213.0742,9.7281,0.0000,0.0000,2.0,0.0
1025,0,213.2742,9.7281,0.0000,0.0000,2.0,0.0
1026,0,213.4742,9.7281,0.0000,0.0000,2.0,0.0
1027,0,213.6742,9.7281,0.0000,0.0000,2.0,0.0
1028,0,213.8742,9.7281,0.0000,0.0000,2.0,0.0
1029,0,214.0742,9.7281,0.0000,0.0000,2.0,0.0
1030,0,214.2742,9.7281,0.0000,0.0000,2.0,0.0
1031,0,214.4742,9.7281,0.0000,0.0000,2.0,0.0
1032,0,214.6742,9.7281,0.0000,0.0000,2.0,0.0
1033,0,214.8742,9.7281,0.0000,0.0000,2.0,0.0
1034,0,215.0742,9.7281,0.0000,0.0000,2.0,0.0
1035,0,215.2742,9.7281,0.0000,0.0000,2.0,0.0
1036,0,215.4742,9.7281,0.0000,0.0000,2.0,0.0
1037,0,215.6742,9.7281,0.0000,0.0000,2.0,0.0
1038,0,215.8742,9.7281,0.0000,0.0000,2.0,0.0
1039,0,216.0742,9.7281,0.0000,0.0000,2.0,0.0
1040,0,216.2742,9.7281,0.0000,0.0000,2.0,0.0
1041,0,216.4742,9.7281,0.0000,0.0000,2.0,0.0
1042,0,216.6742,9.7281,0.0000,0.0000,2.0,0.0
1043,0,216.8742,9.7281,0.0000,0.0000,2.0,0.0
1044,0,217.0742,9.7281,0.0000,0.0000,2.0,0.0
1045,0,217.2742,9.7281,0.0000,0.0000,2.0,0.0
1046,0,217.4742,9.7281,0.0000,0.0000,2.0,0.0
1047,0,217.6742,9.7281,0.0000,0.0000,2.0,0.0
1048,0,217.8742,9.7281,0.0000,0.0000,2.0,0.0
1049,0,218.0742,9.7281,0.0000,0.0000,2.0,0.0
1050,0,218.2742,9.7281,0.0000,0.0000,2.0,0.0
1051,0,218.4742,9.7281,0.0000,0.0000,2.0,0.0
1052,0,218.6742,9.7281,0.0000,0.0000,2.0,0.0
1053,0,218.8742,9.7281,0.0000,0.0000,2.0,0.0
1054,0,219.0742,9.7281,0.0000,0.0000,2.0,0.0
1055,0,219.2742,9.7281,0.0000,0.0000,2.0,0.0
1056,0,219.4742,9.7281,0.0000,0.0000,2.0,0.0
1057,0,219.6742,9.7281,0.0000,0.0000,2.0,0.0
1058,0,219.8742,9.7281,0.0000,0.0000,2.0,0.0
1059,0,220.0742,9.7281,0.0000,0.0000,2.0,0.0
1060,0,220.2742,9.7281,0.0000,0.0000,2.0,0.0
1061,0,220.4742,9.7281,0.0000,0.0000,2.0,0.0
1062,0,220.6742,9.7281,0.0000,0.0000,2.0,0.0
1063,0,220.8742,9.7281,0.0000,0.0000,2.0,0.0
1064,0,221.0742,9.7281,0.0000,0.0000,2.0,0.0
1065,0,221.2742,9.7281,0.0000,0.0000,2.0,0.0
1066,0,221.4742,9.7281,0.0000,0.0000,2.0,0.0
1067,0,221.6742,9.7281,0.0000,0.0000,2.0,0.0
1068,0,221.8742,9.7281,0.0000,0.0000,2.0,0.0
1069,0,222.0742,9.7281,0.0000,0.0000,2.0,0.0
1070,0,222.2742,9.7281,0.0000,0.0000,2.0,0.0
1071,0,222.4742,9.7281,0.0000,0.0000,2.0,0.0
1072,0,222.6742,9.7281,0.0000,0.0000,2.0,0.0
1073,0,222.8742,9.7281,0.0000,0.0000,2.0,0.0
1074,0,223.0742,9.7281,0.0000,0.0000,2.0,0.0
1075,0,223.2742,9.7281,0.0000,0.0000,2.0,0.0
1076,0,223.4742,9.7281,0.0000,0.0000,2.0,0.0
1077,0,223.6742,9.7281,0.0000,0.0000,2.0,0.0
1078,0,223.8742,9.7281,0.0000,0.0000,2.0,0.0
1079,0,224.0742,9.7281,0.0000,0.0000,2.0,0.0
1080,0,224.2742,9.7281,0.0000,0.0000,2.0,0.0
1081,0,224.4742,9.7281,0.0000,0.0000,2.0,0.0
1082,0,224.6742,9.7281,0.0000,0.0000,2.0,0.0
1083,0,224.8742,9.7281,0.0000,0.0000,2.0,0.0
1084,0,225.0742,9.7281,0.0000,0.0000,2.0,0.0
1085,0,225.2742,9.7281,0.0000,0.0000,2.0,0.0
1086,0,225.4742,9.7281,0.0000,0.0000,2.0,0.0
1087,0,225.6742,9.7281,0.0000,0.0000,2.0,0.0
1088,0,225.8742,9.7281,0.0000,0.0000,2.0,0.0
1089,0,226.0742,9.7281,0.0000,0.0000,2.0,0.0
1090,0,226.2742,9.7281,0.0000,0.0000,2.0,0.0
1091,0,226.4742,9.7281,0.0000,0.0000,2.0,0.0
1092,0,226.6742,9.7281,0.0000,0.0000,2.0,0.0
1093,0,226.8742,9.7281,0.0000,0.0000,2.0,0.0
1094,0,227.0742,9.7281,0.0000,0.0000,2.0,0.0
1095,0,227.2742,9.7281,0.0000,0.0000,2.0,0.0
1096,0,227.4742,9.7281,0.0000,0.0000,2.0,0.0
1097,0,227.6742,9.7281,0.0000,0.0000,2.0,0.0
1098,0,227.8742,9.7281,0.0000,0.0000,2.0,0.0
1099,0,228.0742,9.7281,0.0000,0.0000,2.0,0.0
1100,0,228.2742,9.7281,0.0000,0.0000,2.0,0.0
1101,0,228.4742,9.7281,0.0000,0.0000,2.0,0.0
1102,0,228.6742,9.7281,0.0000,0.0000,2.0,0.0
1103,0,228.8742,9.7281,0.0000,0.0000,2.0,0.0
1104,0,229.0742,9.7281,0.0000,0.0000,2.0,0.0
1105,0,229.2742,9.7281,0.0000,0.0000,2.0,0.0
1106,0,229.4742,9.7281,0.0000,0.0000,2.0,0.0
1107,0,229.6742,9.7281,0.0000,0.0000,2.0,0.0
1108,0,229.8742,9.7281,0.0000,0.0000,2.0,0.0
1109,0,230.0742,9.7281,0.0000,0.0000,2.0,0.0
1110,0,230.2742,9.7281,0.0000,0.0000,2.0,0.0
1111,0,230.4742,9.7281,0.0000,0.0000,2.0,0.0
1112,0,230.6742,9.7281,0.0000,0.0000,2.0,0.0
1113,0,230.8742,9.7281,0.0000,0.0000,2.0,0.0
1114,0,231.0742,9.7281,0.0000,0.0000,2.0,0.0
1115,0,231.2742,9.7281,0.0000,0.0000,2.0,0.0
1116,0,231.4742,9.7281,0.0000,0.0000,2.0,0.0
1117,0,231.6742,9.7281,0.0000,0.0000,2.0,0.0
1118,0,231.8742,9.7281,0.0000,0.0000,2.0,0.0
1119,0,232.0742,9.7281,0.0000,0.0000,2.0,0.0
1120,0,232.2742,9.7281,0.0000,0.0000,2.0,0.0
1121,0,232.4742,9.7281,0.0000,0.0000,2.0,0.0
1122,0,232.6742,9.7281,0.0000,0.0000,2.0,0.0
1123,0,232.8742,9.7281,0.0000,0.0000,2.0,0.0
1124,0,233.0742,9.7281,0.0000,0.0000,2.0,0.0
1125,0,233.2742,9.7281,0.0000,0.0000,2.0,0.0
1126,0,233.4742,9.7281,0.0000,0.0000,2.0,0.0
1127,0,233.6742,9.7281,0.0000,0.0000,2.0,0.0
1128,0,233.8742,9.7281,0.0000,0.0000,2.0,0.0
1129,0,234.0742,9.7281,0.0000,0.0000,2.0,0.0
1130,0,234.2742,9.7281,0.0000,0.0000,2.0,0.0
1131,0,234.4742,9.7281,0.0000,0.0000,2.0,0.0
1132,0,234.6742,9.7281,0.0000,0.0000,2.0,0.0
1133,0,234.8742,9.7281,0.0000,0.0000,2.0,0.0
1134,0,235.0742,9.7281,0.0000,0.0000,2.0,0.0
1135,0,235.2742,9.7281,0.0000,0.0000,2.0,0.0
1136,0,235.4742,9.7281,0.0000,0.0000,2.0,0.0
1137,0,235.6742,9.7281,0.0000,0.0000,2.0,0.0
1138,0,235.8742,9.7281,0.0000,0.0000,2.0,0.0
1139,0,236.0742,9.7281,0.0000,0.0000,2.0,0.0
1140,0,236.2742,9.7281,0.0000,0.0000,2.0,0.0
1141,0,236.4742,9.7281,0.0000,0.0000,2.0,0.0
1142,0,236.6742,9.7281,0.0000,0.0000,2.0,0.0
1143,0,236.8742,9.7281,0.0000,0.0000,2.0,0.0
1144,0,237.0742,9.7281,0.0000,0.0000,2.0,0.0
1145,0,237.2742,9.7281,0.0000,0.0000,2.0,0.0
1146,0,237.4742,9.7281,0.0000,0.0000,2.0,0.0
1147,0,237.6742,9.7281,0.0000,0.0000,2.0,0.0
1148,0,237.8742,9.7281,0.0000,0.0000,2.0,0.0
1149,0,238.0742,9.7281,0.0000,0.0000,2.0,0.0
1150,0,238.2742,9.7281,0.0000,0.0000,2.0,0.0
1151,0,238.4742,9.7281,0.0000,0.0000,2.0,0.0
1152,0,238.6742,9.7281,0.0000,0.0000,2.0,0.0
1153,0,238.8742,9.7281,0.0000,0.0000,2.0,0.0
1154,0,239.0742,9.7281,0.0000,0.0000,2.0,0.0
1155,0,239.2742,9.7281,0.0000,0.0000,2.0,0.0
1156,0,239.4742,9.7281,0.0000,0.0000,2.0,0.0
1157,0,239.6742,9.7281,0.0000,0.0000,2.0,0.0
1158,0,239.8742,9.7281,0.0000,0.0000,2.0,0.0
1159,0,240.0742,9.7281,0.0000,0.0000,2.0,0.0
1160,0,240.2742,9.7281,0.0000,0.0000,2.0,0.0
1161,0,240.4742,9.7281,0.0000,0.0000,2.0,0.0
1162,0,240.6742,9.7281,0.0000,0.0000,2.0,0.0
1163,0,240.8742,9.7281,0.0000,0.0000,2.0,0.0
1164,0,241.0742,9.7281,0.0000,0.0000,2.0,0.0
1165,0,241.2742,9.7281,0.0000,0.0000,2.0,0.0
1166,0,241.4742,9.7281,0.0000,0.0000,2.0,0.0
1167,0,241.6742,9.7281,0.0000,0.0000,2.0,0.0
1168,0,241.8742,9.7281,0.0000,0.0000,2.0,0.0
1169,0,242.0742,9.7281,0.0000,0.0000,2.0,0.0
1170,0,242.2742,9.7281,0.0000,0.0000,2.0,0.0
1171,0,242.4742,9.7281,0.0000,0.0000,2.0,0.0
1172,0,242.6742,9.7281,0.0000,0.0000,2.0,0.0
1173,0,242.8742,9.7281,0.0000,0.0000,2.0,0.0
1174,0,243.0742,9.7281,0.0000,0.0000,2.0,0.0
1175,0,243.2742,9.7281,0.0000,0.0000,2.0,0.0
1176,0,243.4742,9.7281,0.0000,0.0000,2.0,0.0
1177,0,243.6742,9.7281,0.0000,0.0000,2.0,0.0
1178,0,243.8742,9.7281,0.0000,0.0000,2.0,0.0
1179,0,244.0742,9.7281,0.0000,0.0000,2.0,0.0
1180,0,244.2742,9.7281,0.0000,0.0000,2.0,0.0
1181,0,244.4742,9.7281,0.0000,0.0000,2.0,0.0
1182,0,244.6742,9.7281,0.0000,0.0000,2.0,0.0
1183,0,244.8742,9.7281,0.0000,0.0000,2.0,0.0
1184,0,245.0742,9.7281,0.0000,0.0000,2.0,0.0
1185,0,245.2742,9.7281,0.0000,0.0000,2.0,0.0
1186,0,245.4742,9.7281,0.0000,0.0000,2.0,0.0
1187,0,245.6742,9.7281,0.0000,0.0000,2.0,0.0
1188,0,245.8742,9.7281,0.0000,0.0000,2.0,0.0
1189,0,246.0742,9.7281,0.0000,0.0000,2.0,0.0
1190,0,246.2742,9.7281,0.0000,0.0000,2.0,0.0
1191,0,246.4742,9.7281,0.0000,0.0000,2.0,0.0
1192,0,246.6742,9.7281,0.0000,0.0000,2.0,0.0
1193,0,246.8742,9.7281,0.0000,0.0000,2.0,0.0
1194,0,247.0742,9.7281,0.0000,0.0000,2.0,0.0
1195,0,247.2742,9.7281,0.0000,0.0000,2.0,0.0
1196,0,247.4742,9.7281,0.0000,0.0000,2.0,0.0
1197,0,247.6742,9.7281,0.0000,0.0000,2.0,0.0
1198,0,247.8742,9.7281,0.0000,0.0000,2.0,0.0
1199,0,248.0742,9.7281,0.0000,0.0000,2.0,0.0
1200,0,248.2742,9.7281,0.0000,0.0000,2.0,0.0
1201,0,248.4742,9.7281,0.0000,0.0000,2.0,0.0
1202,0,248.6742,9.7281,0.0000,0.0000,2.0,0.0
1203,0,248.8742,9.7281,0.0000,0.0000,2.0,0.0
1204,0,249.0742,9.7281,0.0000,0.0000,2.0,0.0
1205,0,249.2742,9.7281,0.0000,0.0000,2.0,0.0
1206,0,249.4742,9.7281,0.0000,0.0000,2.0,0.0
1207,0,249.6742,9.7281,0.0000,0.0000,2.0,0.0
1208,0,249.8742,9.7281,0.0000,0.0000,2.0,0.0
1209,0,250.0742,9.7281,0.0000,0.0000,2.0,0.0
1210,0,250.2742,9.7281,0.0000,0.0000,2.0,0.0
1211,0,250.4742,9.7281,0.0000,0.0000,2.0,0.0
1212,0,250.6742,9.7281,0.0000,0.0000,2.0,0.0
1213,0,250.8742,9.7281,0.0000,0.0000,2.0,0.0
1214,0,251.0742,9.7281,0.0000,0.0000,2.0,0.0
1215,0,251.2742,9.7281,0.0000,0.0000,2.0,0.0
1216,0,251.4742,9.7281,0.0000,0.0000,2.0,0.0
1217,0,251.6742,9.7281,0.0000,0.0000,2.0,0.0
1218,0,251.8742,9.7281,0.0000,0.0000,2.0,0.0
1219,0,252.0742,9.7281,0.0000,0.0000,2.0,0.0
1220,0,252.2742,9.7281,0.0000,0.0000,2.0,0.0
1221,0,252.4742,9.7281,0.0000,0.0000,2.0,0.0
1222,0,252.6742,9.7281,0.0000,0.0000,2.0,0.0
1223,0,252.8742,9.7281,0.0000,0.0000,2.0,0.0
1224,0,253.0742,9.7281,0.0000,0.0000,2.0,0.0
1225,0,253.2742,9.7281,0.0000,0.0000,2.0,0.0
1226,0,253.4742,9.7281,0.0000,0.0000,2.0,0.0
1227,0,253.6742,9.7281,0.0000,0.0000,2.0,0.0
1228,0,253.8742,9.7281,0.0000,0.0000,2.0,0.0
1229,0,254.0742,9.7281,0.0000,0.0000,2.0,0.0
1230,0,254.2742,9.7281,0.0000,0.0000,2.0,0.0
1231,0,254.4742,9.7281,0.0000,0.0000,2.0,0.0
1232,0,254.6742,9.7281,0.0000,0.0000,2.0,0.0
1233,0,254.8742,9.7281,0.0000,0.0000,2.0,0.0
1234,0,255.0742,9.7281,0.0000,0.0000,2.0,0.0
1235,0,255.2742,9.7281,0.0000,0.0000,2.0,0.0
1236,0,255.4742,9.7281,0.0000,0.0000,2.0,0.0
1237,0,255.6742,9.7281,0.0000,0.0000,2.0,0.0
1238,0,255.8742,9.7281,0.0000,0.0000,2.0,0.0
1239,0,256.0742,9.7281,0.0000,0.0000,2.0,0.0
1240,0,256.2742,9.7281,0.0000,0.0000,2.0,0.0
1241,0,256.4742,9.7281,0.0000,0.0000,2.0,0.0
1242,0,256.6742,9.7281,0.0000,0.0000,2.0,0.0
1243,0,256.8742,9.7281,0.0000,0.0000,2.0,0.0
1244,0,257.0742,9.7281,0.0000,0.0000,2.0,0.0
1245,0,257.2742,9.7281,0.0000,0.0000,2.0,0.0
1246,0,257.4742,9.7281,0.0000,0.0000,2.0,0.0
1247,0,257.6742,9.7281,0.0000,0.0000,2.0,0.0
1248,0,257.8742,9.7281,0.0000,0.0000,2.0,0.0
1249,0,258.0742,9.7281,0.0000,0.0000,2.0,0.0
1250,0,258.2742,9.7281,0.0000,0.0000,2.0,0.0
1251,0,258.4742,9.7281,0.0000,0.0000,2.0,0.0
1252,0,258.6742,9.7281,0.0000,0.0000,2.0,0.0
1253,0,258.8742,9.7281,0.0000,0.0000,2.0,0.0
1254,0,259.0742,9.7281,0.0000,0.0000,2.0,0.0
1255,0,259.2742,9.7281,0.0000,0.0000,2.0,0.0
1256,0,259.4742,9.7281,0.0000,0.0000,2.0,0.0
1257,0,259.6742,9.7281,0.0000,0.0000,2.0,0.0
1258,0,259.8742,9.7281,0.0000,0.0000,2.0,0.0
1259,0,260.0742,9.7281,0.0000,0.0000,2.0,0.0
1260,0,260.2742,9.7281,0.0000,0.0000,2.0,0.0
1261,0,260.4742,9.7281,0.0000,0.0000,2.0,0.0
1262,0,260.6742,9.7281,0.0000,0.0000,2.0,0.0
1263,0,260.8742,9.7281,0.0000,0.0000,2.0,0.0
1264,0,261.0742,9.7281,0.0000,0.0000,2.0,0.0
1265,0,261.2742,9.7281,0.0000,0.0000,2.0,0.0
1266,0,261.4742,9.7281,0.0000,0.0000,2.0,0.0
1267,0,261.6742,9.7281,0.0000,0.0000,2.0,0.0
1268,0,261.8742,9.7281,0.0000,0.0000,2.0,0.0
1269,0,262.0742,9.7281,0.0000,0.0000,2.0,0.0
1270,0,262.2742,9.7281,0.0000,0.0000,2.0,0.0
1271,0,262.4742,9.7281,0.0000,0.0000,2.0,0.0
1272,0,262.6742,9.7281,0.0000,0.0000,2.0,0.0
1273,0,262.8742,9.7281,0.0000,0.0000,2.0,0.0
1274,0,263.0742,9.7281,0.0000,0.0000,2.0,0.0
1275,0,263.2742,9.7281,0.0000,0.0000,2.0,0.0
1276,0,263.4742,9.7281,0.0000,0.0000,2.0,0.0
1277,0,263.6742,9.7281,0.0000,0.0000,2.0,0.0
1278,0,263.8742,9.7281,0.0000,0.0000,2.0,0.0
1279,0,264.0742,9.7281,0.0000,0.0000,2.0,0.0
1280,0,264.2742,9.7281,0.0000,0.0000,2.0,0.0
1281,0,264.4742,9.7281,0.0000,0.0000,2.0,0.0
1282,0,264.6742,9.7281,0.0000,0.0000,2.0,0.0
1283,0,264.8742,9.7281,0.0000,0.0000,2.0,0.0
1284,0,265.0742,9.7281,0.0000,0.0000,2.0,0.0
1285,0,265.2742,9.7281,0.0000,0.0000,2.0,0.0
1286,0,265.4742,9.7281,0.0000,0.0000,2.0,0.0
1287,0,265.6742,9.7281,0.0000,0.0000,2.0,0.0
1288,0,265.8742,9.7281,0.0000,0.0000,2.0,0.0
1289,0,266.0742,9.7281,0.0000,0.0000,2.0,0.0
1290,0,266.2742,9.7281,0.0000,0.0000,2.0,0.0
1291,0,266.4742,9.7281,0.0000,0.0000,2.0,0.0
