frame_id,t,d_worker,d_stop,h_or_ttc,mu,vel_before,vel_after,scale,rule
39,3.900000,17.235142,0.654842,16.080299,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
40,4.000000,17.029390,0.654842,15.874548,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
41,4.100000,16.824093,0.654842,15.669250,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
42,4.200000,16.619268,0.654842,15.464426,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
43,4.300000,16.414936,0.654842,15.260094,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
44,4.400000,16.211111,0.654842,15.056269,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
45,4.500000,16.007814,0.654842,14.852972,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
46,4.600000,15.805066,0.654842,14.650224,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
47,4.700000,15.602888,0.654842,14.448046,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
48,4.800000,15.401303,0.654842,14.246461,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
