frame_id,t,d_worker,d_stop,h_or_ttc,mu,vel_before,vel_after,scale,rule
85,8.500000,8.918201,0.512631,5.026357,0.800000,1.690556,1.672299,0.989200,TTC < 5s
86,8.600000,8.805043,0.503153,5.033671,0.800000,1.672299,1.649272,0.986230,TTC < 5s
87,8.700000,8.696865,0.495975,5.025908,0.800000,1.649272,1.631723,0.989360,TTC < 5s
88,8.800000,8.593229,0.487658,5.030550,0.800000,1.631723,1.611269,0.987465,TTC < 5s
89,8.900001,8.494458,0.480982,5.024899,0.800000,1.611269,1.594754,0.989750,TTC < 5s
90,9.000000,8.400260,0.473679,5.027674,0.800000,1.594754,1.576590,0.988610,TTC < 5s
91,9.100000,8.310839,0.467575,5.023462,0.800000,1.576590,1.561326,0.990318,TTC < 5s
92,9.200000,8.225997,0.461180,5.024938,0.800000,1.561326,1.545256,0.989707,TTC < 5s
93,9.300000,8.145858,0.455688,5.021698,0.800000,1.545256,1.531388,0.991025,TTC < 5s
94,9.400001,8.070284,0.450124,5.022274,0.800000,1.531388,1.517273,0.990783,TTC < 5s
95,9.500000,7.999345,0.445264,5.019684,0.800000,1.517273,1.504892,0.991840,TTC < 5s
96,9.600000,7.932945,0.440470,5.019638,0.800000,1.504892,1.492633,0.991854,TTC < 5s
97,9.700000,7.871117,0.436249,5.017478,0.800000,1.492633,1.481794,0.992739,TTC < 5s
98,9.800000,7.813788,0.432182,5.017005,0.800000,1.481794,1.471317,0.992930,TTC < 5s
99,9.900001,7.760967,0.428597,5.015129,0.800000,1.471317,1.462050,0.993702,TTC < 5s
